company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep_hour,total_pax,lap_child_count,basic_economy_pax,child_count,stroller_users,pnr_count,ssr_total,ssr_wheelchair,ssr_umnr,ssr_medical,ssr_blind,ssr_deaf,ssr_pet,total_bags,transfer_bags,slack_minutes,neg_slack_minutes,pax_load_factor,transfer_bag_ratio,special_needs_numer,special_needs_ratio,wheelchair_ratio,umnr_ratio,medical_ratio,blind_ratio,deaf_ratio,pet_ratio,departure_delay_minutes,arrival_delay_minutes,day
UA,2677,2025-08-06,ORD,IAD,2025-08-06 17:56:00+00:00,2025-08-06 20:55:00+00:00,2025-08-06 21:10:00+00:00,2025-08-07 00:23:00+00:00,176,B757-200,Mainline,231,412,122,17,160,0,0,4,0,120,1,0,0,0,0,0,0,76.0,38.0,109,-109,0.9090909090909091,0.5,5,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,194.0,208.0,2025-08-06
UA,767,2025-08-13,ORD,DEN,2025-08-13 21:32:00+00:00,2025-08-13 23:22:00+00:00,2025-08-13 22:10:00+00:00,2025-08-13 23:42:00+00:00,200,A321-2NX,Mainline,22,64,62,21,202,0,0,5,0,148,1,0,0,0,0,0,0,79.0,55.0,-40,40,1.0,0.6962025316455697,6,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0,2025-08-13
OO,5026,2025-08-13,ORD,JST,2025-08-13 21:05:00+00:00,2025-08-13 23:55:00+00:00,2025-08-13 21:18:00+00:00,2025-08-14 00:08:00+00:00,50,CRJ-200,Express,40,69,29,21,53,1,0,3,1,31,3,0,0,0,0,0,0,36.0,23.0,11,-11,1.0,0.6388888888888888,8,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2025-08-13
OO,5493,2025-08-05,ORD,ATW,2025-08-05 11:05:00+00:00,2025-08-05 12:18:00+00:00,2025-08-05 11:01:00+00:00,2025-08-05 12:08:00+00:00,50,CRJ-200,Express,106,116,29,11,53,1,0,1,0,40,0,0,0,0,0,0,0,53.0,28.0,77,-77,1.0,0.5283018867924528,2,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-10.0,2025-08-05
G7,4519,2025-08-06,ORD,SCE,2025-08-06 18:20:00+00:00,2025-08-06 21:24:00+00:00,2025-08-06 18:08:00+00:00,2025-08-06 21:04:00+00:00,50,CRJ-550,Express,70,62,29,18,43,0,0,1,0,37,0,0,0,0,0,0,0,15.0,12.0,41,-41,0.86,0.8,1,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-20.0,2025-08-06
OO,4791,2025-08-04,ORD,SBN,2025-08-04 10:35:00+00:00,2025-08-04 12:33:00+00:00,2025-08-04 10:30:00+00:00,2025-08-04 12:20:00+00:00,50,CRJ-550,Express,56,60,29,10,45,0,0,0,0,43,0,0,0,0,0,0,0,24.0,23.0,27,-27,0.9,0.9583333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-13.0,2025-08-04
UA,592,2025-08-03,ORD,JAC,2025-08-03 16:50:00+00:00,2025-08-03 19:05:00+00:00,2025-08-03 16:59:00+00:00,2025-08-03 18:57:00+00:00,126,B737-700,Mainline,57,89,43,16,161,2,0,9,0,77,1,0,0,0,0,0,0,112.0,71.0,14,-14,1.0,0.6339285714285714,12,0.07453416149068323,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-8.0,2025-08-03
G7,4590,2025-08-01,ORD,MDT,2025-08-01 16:45:00+00:00,2025-08-01 19:52:00+00:00,2025-08-01 16:36:00+00:00,2025-08-01 19:23:00+00:00,50,CRJ-550,Express,42,43,29,16,55,0,0,2,0,39,1,0,0,0,0,0,0,26.0,22.0,13,-13,1.0,0.8461538461538461,3,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-29.0,2025-08-01
YX,3464,2025-08-13,ORD,PIT,2025-08-13 21:15:00+00:00,2025-08-13 23:58:00+00:00,2025-08-13 21:30:00+00:00,2025-08-13 23:51:00+00:00,76,ERJ-175,Express,142,48,39,21,76,0,0,1,0,61,0,0,0,0,0,0,0,46.0,36.0,103,-103,1.0,0.782608695652174,1,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-7.0,2025-08-13
OO,5963,2025-08-14,ORD,BDL,2025-08-14 14:09:00+00:00,2025-08-14 17:36:00+00:00,2025-08-14 14:22:00+00:00,2025-08-14 17:59:00+00:00,70,ERJ-175,Express,59,74,34,14,74,1,0,1,0,58,5,0,0,0,0,0,0,45.0,28.0,25,-25,1.0,0.6222222222222222,7,0.0945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,2025-08-14
OO,5447,2025-08-10,ORD,PVD,2025-08-10 11:05:00+00:00,2025-08-10 14:39:00+00:00,2025-08-10 10:59:00+00:00,2025-08-10 14:42:00+00:00,70,ERJ-175,Express,71,33,34,11,67,0,0,4,1,42,0,0,0,0,0,0,0,46.0,31.0,37,-37,0.9571428571428572,0.6739130434782609,5,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,3.0,2025-08-10
UA,1495,2025-08-05,ORD,TVC,2025-08-05 19:52:00+00:00,2025-08-05 22:12:00+00:00,2025-08-05 19:58:00+00:00,2025-08-05 22:25:00+00:00,150,A320-200,Mainline,57,60,46,19,74,1,0,2,0,51,0,0,0,0,0,0,0,21.0,17.0,11,-11,0.49333333333333335,0.8095238095238095,3,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,2025-08-05
UA,2100,2025-08-08,ORD,SLC,2025-08-08 13:11:00+00:00,2025-08-08 15:40:00+00:00,2025-08-08 13:11:00+00:00,2025-08-08 15:36:00+00:00,166,B737-800,Mainline,68,100,51,13,191,2,0,6,0,113,2,0,0,0,0,0,0,110.0,65.0,17,-17,1.0,0.5909090909090909,10,0.05235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2025-08-08
UA,2640,2025-08-05,ORD,DCA,2025-08-05 15:00:00+00:00,2025-08-05 18:02:00+00:00,2025-08-05 14:59:00+00:00,2025-08-05 17:48:00+00:00,126,B737-700,Mainline,119,124,51,15,59,1,0,0,0,49,2,0,0,0,0,0,0,27.0,10.0,68,-68,0.46825396825396826,0.37037037037037035,3,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-14.0,2025-08-05
UA,224,2025-08-01,ORD,BZN,2025-08-01 09:04:00+00:00,2025-08-01 11:31:00+00:00,2025-08-01 09:10:00+00:00,2025-08-01 11:26:00+00:00,166,B737-800,Mainline,206,84,60,9,196,1,0,9,2,85,3,0,0,0,0,0,0,129.0,62.0,146,-146,1.0,0.4806201550387597,15,0.07653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-5.0,2025-08-01
OO,5392,2025-08-15,ORD,OKC,2025-08-15 19:36:00+00:00,2025-08-15 22:03:00+00:00,2025-08-15 19:40:00+00:00,2025-08-15 21:36:00+00:00,76,ERJ-175,Express,165,130,39,19,70,0,0,3,1,46,0,0,0,0,0,0,0,48.0,39.0,126,-126,0.9210526315789473,0.8125,4,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-27.0,2025-08-15
OO,5984,2025-08-05,ORD,BIL,2025-08-05 09:20:00+00:00,2025-08-05 11:36:00+00:00,2025-08-05 09:30:00+00:00,2025-08-05 11:29:00+00:00,76,ERJ-175,Express,78,28,34,9,100,1,0,5,2,46,3,0,0,0,0,0,0,39.0,32.0,44,-44,1.0,0.8205128205128205,11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-7.0,2025-08-05
OO,5737,2025-08-13,ORD,OMA,2025-08-13 21:12:00+00:00,2025-08-13 23:00:00+00:00,2025-08-13 21:19:00+00:00,2025-08-13 22:51:00+00:00,76,ERJ-175,Express,47,74,34,21,50,1,0,2,0,26,1,0,0,0,0,0,0,25.0,24.0,13,-13,0.6578947368421053,0.96,4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-9.0,2025-08-13
G7,4552,2025-08-03,ORD,DAY,2025-08-03 21:30:00+00:00,2025-08-03 23:58:00+00:00,2025-08-03 21:23:00+00:00,2025-08-03 23:27:00+00:00,50,CRJ-550,Express,74,57,29,21,44,0,0,0,0,36,1,0,0,0,0,0,0,32.0,32.0,45,-45,0.88,1.0,1,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-31.0,2025-08-03
G7,4476,2025-08-07,ORD,CAE,2025-08-07 13:55:00+00:00,2025-08-07 17:00:00+00:00,2025-08-07 15:00:00+00:00,2025-08-07 17:59:00+00:00,50,CRJ-550,Express,110,209,29,13,55,0,0,1,0,38,4,0,0,0,0,0,0,45.0,10.0,81,-81,1.0,0.2222222222222222,5,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,65.0,59.0,2025-08-07
G7,4482,2025-08-02,ORD,TUL,2025-08-02 15:35:00+00:00,2025-08-02 17:35:00+00:00,2025-08-02 15:34:00+00:00,2025-08-02 17:22:00+00:00,50,CRJ-550,Express,40,51,29,15,52,0,0,1,0,40,0,0,0,0,0,0,0,46.0,42.0,11,-11,1.0,0.9130434782608695,1,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-13.0,2025-08-02
OO,5557,2025-08-12,ORD,OKC,2025-08-12 09:15:00+00:00,2025-08-12 11:54:00+00:00,2025-08-12 09:31:00+00:00,2025-08-12 11:55:00+00:00,76,ERJ-175,Express,73,63,34,9,81,1,0,2,0,60,1,0,0,0,0,0,0,42.0,30.0,39,-39,1.0,0.7142857142857143,4,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2025-08-12
UA,2683,2025-08-11,ORD,SAN,2025-08-11 14:06:00+00:00,2025-08-11 16:28:00+00:00,2025-08-11 14:02:00+00:00,2025-08-11 16:11:00+00:00,166,B737-800,Mainline,95,114,51,14,188,3,0,4,0,129,4,0,0,0,0,0,0,94.0,27.0,44,-44,1.0,0.2872340425531915,11,0.05851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-17.0,2025-08-11
OO,5557,2025-08-13,ORD,OKC,2025-08-13 09:15:00+00:00,2025-08-13 11:54:00+00:00,2025-08-13 09:12:00+00:00,2025-08-13 11:34:00+00:00,76,ERJ-175,Express,73,87,34,9,86,1,0,3,2,64,0,0,0,0,0,0,0,57.0,51.0,39,-39,1.0,0.8947368421052632,6,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-20.0,2025-08-13
YX,3716,2025-08-13,ORD,CMH,2025-08-13 18:20:00+00:00,2025-08-13 20:57:00+00:00,2025-08-13 18:27:00+00:00,2025-08-13 20:43:00+00:00,76,ERJ-175,Express,47,53,34,18,84,0,0,3,0,61,0,0,0,0,0,0,0,54.0,33.0,13,-13,1.0,0.6111111111111112,3,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-14.0,2025-08-13
UA,1616,2025-08-04,ORD,GRR,2025-08-04 18:20:00+00:00,2025-08-04 20:35:00+00:00,2025-08-04 18:21:00+00:00,2025-08-04 20:28:00+00:00,179,B737-900,Mainline,88,85,56,18,161,1,0,7,2,104,5,0,0,0,0,0,0,97.0,89.0,32,-32,0.8994413407821229,0.9175257731958762,15,0.09316770186335403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,2025-08-04
YX,3440,2025-08-15,ORD,YYZ,2025-08-15 07:04:00+00:00,2025-08-15 09:58:00+00:00,2025-08-15 06:59:00+00:00,2025-08-15 09:42:00+00:00,76,ERJ-175,Express,539,544,42,7,72,1,0,0,0,47,2,0,0,0,0,0,0,43.0,21.0,497,-497,0.9473684210526315,0.4883720930232558,3,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-16.0,2025-08-15
OO,5836,2025-08-10,ORD,TYS,2025-08-10 10:35:00+00:00,2025-08-10 13:21:00+00:00,2025-08-10 12:06:00+00:00,2025-08-10 14:44:00+00:00,50,CRJ-550,Express,45,39,29,10,53,0,0,1,0,34,0,0,0,0,0,0,0,33.0,18.0,16,-16,1.0,0.5454545454545454,1,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,91.0,83.0,2025-08-10
OO,5493,2025-08-06,ORD,ATW,2025-08-06 11:05:00+00:00,2025-08-06 12:18:00+00:00,2025-08-06 10:58:00+00:00,2025-08-06 12:08:00+00:00,50,CRJ-200,Express,104,107,29,11,54,0,0,2,0,38,0,0,0,0,0,0,0,49.0,31.0,75,-75,1.0,0.6326530612244898,2,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-10.0,2025-08-06
UA,1775,2025-08-10,ORD,FLL,2025-08-10 10:45:00+00:00,2025-08-10 15:03:00+00:00,2025-08-10 10:44:00+00:00,2025-08-10 14:52:00+00:00,179,B737-MAX9,Mainline,75,101,56,10,246,2,0,19,5,116,3,0,0,0,0,0,0,102.0,31.0,19,-19,1.0,0.30392156862745096,29,0.11788617886178862,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-11.0,2025-08-10
UA,2653,2025-08-05,ORD,RDU,2025-08-05 10:52:00+00:00,2025-08-05 13:59:00+00:00,2025-08-05 10:46:00+00:00,2025-08-05 14:03:00+00:00,179,B737-MAX9,Mainline,69,64,56,10,187,0,0,7,0,121,3,0,0,0,0,0,0,104.0,49.0,13,-13,1.0,0.47115384615384615,10,0.053475935828877004,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,2025-08-05
G7,4552,2025-08-15,ORD,DAY,2025-08-15 21:30:00+00:00,2025-08-15 23:58:00+00:00,2025-08-15 21:35:00+00:00,2025-08-16 00:03:00+00:00,50,CRJ-550,Express,79,100,29,21,41,0,0,1,0,34,0,0,0,0,0,0,0,18.0,16.0,50,-50,0.82,0.8888888888888888,1,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2025-08-15
UA,1599,2025-08-11,ORD,DEN,2025-08-11 08:45:00+00:00,2025-08-11 10:35:00+00:00,2025-08-11 08:44:00+00:00,2025-08-11 10:30:00+00:00,364,B777-2HD,Mainline,186,177,93,8,432,2,0,19,3,275,5,0,0,0,0,0,0,244.0,71.0,93,-93,1.0,0.29098360655737704,29,0.06712962962962964,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.0,2025-08-11
UA,2666,2025-08-07,ORD,DEN,2025-08-07 05:00:00+00:00,2025-08-07 06:43:00+00:00,2025-08-07 04:56:00+00:00,2025-08-07 06:22:00+00:00,200,A321-2NX,Mainline,470,219,62,5,236,2,0,9,3,148,3,0,0,0,0,0,0,145.0,55.0,408,-408,1.0,0.3793103448275862,17,0.07203389830508475,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-21.0,2025-08-07
YX,3536,2025-08-11,ORD,YUL,2025-08-11 07:15:00+00:00,2025-08-11 10:40:00+00:00,2025-08-11 07:10:00+00:00,2025-08-11 10:28:00+00:00,76,ERJ-175,Express,735,730,42,7,67,0,0,0,0,49,2,0,0,0,0,0,0,49.0,33.0,693,-693,0.881578947368421,0.673469387755102,2,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-12.0,2025-08-11
YX,3409,2025-08-07,ORD,YOW,2025-08-07 13:56:00+00:00,2025-08-07 17:06:00+00:00,2025-08-07 13:53:00+00:00,2025-08-07 17:16:00+00:00,76,ERJ-175,Express,50,58,42,13,83,0,0,2,0,56,1,0,0,0,0,0,0,54.0,32.0,8,-8,1.0,0.5925925925925926,3,0.03614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,10.0,2025-08-07
G7,4590,2025-08-14,ORD,MDT,2025-08-14 16:45:00+00:00,2025-08-14 19:52:00+00:00,2025-08-14 17:51:00+00:00,2025-08-14 20:23:00+00:00,50,CRJ-550,Express,-20,45,29,16,60,1,0,3,0,44,2,0,0,0,0,0,0,44.0,28.0,-49,49,1.0,0.6363636363636364,6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,66.0,31.0,2025-08-14
UA,763,2025-08-01,ORD,PWM,2025-08-01 10:58:00+00:00,2025-08-01 14:24:00+00:00,2025-08-01 10:55:00+00:00,2025-08-01 14:00:00+00:00,166,B737-800,Mainline,79,94,51,10,232,4,0,11,6,106,5,0,0,0,0,0,0,102.0,31.0,28,-28,1.0,0.30392156862745096,26,0.11206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-24.0,2025-08-01
UA,2195,2025-08-08,ORD,BDL,2025-08-08 11:06:00+00:00,2025-08-08 14:24:00+00:00,2025-08-08 11:01:00+00:00,2025-08-08 14:11:00+00:00,166,B737-800,Mainline,63,81,51,11,156,0,0,4,0,108,0,0,0,0,0,0,0,61.0,36.0,12,-12,0.9397590361445783,0.5901639344262295,4,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-13.0,2025-08-08
UA,1989,2025-08-12,ORD,BOS,2025-08-12 18:20:00+00:00,2025-08-12 21:59:00+00:00,2025-08-12 20:32:00+00:00,2025-08-13 00:13:00+00:00,179,B737-900,Mainline,70,59,56,18,172,0,0,5,1,122,0,0,0,0,0,0,0,84.0,58.0,14,-14,0.9608938547486033,0.6904761904761905,6,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,132.0,134.0,2025-08-12
OO,5930,2025-08-10,ORD,FAR,2025-08-10 13:20:00+00:00,2025-08-10 15:29:00+00:00,2025-08-10 13:25:00+00:00,2025-08-10 15:50:00+00:00,50,CRJ-200,Express,107,30,29,13,49,0,0,3,1,31,0,0,0,0,0,0,0,47.0,18.0,78,-78,0.98,0.3829787234042553,4,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,2025-08-10
UA,1793,2025-08-12,ORD,MSP,2025-08-12 08:50:00+00:00,2025-08-12 10:31:00+00:00,2025-08-12 09:29:00+00:00,2025-08-12 10:57:00+00:00,150,A320-200,Mainline,78,139,46,8,134,1,0,3,1,117,0,0,0,0,0,0,0,33.0,13.0,32,-32,0.8933333333333333,0.3939393939393939,5,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,2025-08-12
UA,2677,2025-08-05,ORD,IAD,2025-08-05 17:56:00+00:00,2025-08-05 20:55:00+00:00,2025-08-05 17:52:00+00:00,2025-08-05 21:02:00+00:00,176,B757-200,Mainline,246,268,122,17,204,1,0,9,1,129,2,0,0,0,0,0,0,151.0,89.0,124,-124,1.0,0.5894039735099338,13,0.06372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,7.0,2025-08-05
OO,5521,2025-08-01,ORD,ATW,2025-08-01 15:35:00+00:00,2025-08-01 16:48:00+00:00,2025-08-01 16:36:00+00:00,2025-08-01 17:41:00+00:00,50,CRJ-200,Express,-28,59,29,15,47,0,0,0,0,36,1,0,0,0,0,0,0,48.0,28.0,-57,57,0.94,0.5833333333333334,1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,61.0,53.0,2025-08-01
UA,2487,2025-08-15,ORD,PHL,2025-08-15 21:23:00+00:00,2025-08-16 00:30:00+00:00,2025-08-15 22:32:00+00:00,2025-08-16 01:32:00+00:00,179,B737-900,Mainline,3,49,56,21,99,1,0,5,1,59,2,0,0,0,0,0,0,49.0,37.0,-53,53,0.553072625698324,0.7551020408163265,9,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,69.0,62.0,2025-08-15
YX,3614,2025-08-09,ORD,MCI,2025-08-09 21:25:00+00:00,2025-08-09 23:14:00+00:00,2025-08-09 21:33:00+00:00,2025-08-09 23:11:00+00:00,76,ERJ-175,Express,95,95,34,21,99,1,0,8,2,34,0,0,0,0,0,0,0,55.0,51.0,61,-61,1.0,0.9272727272727272,11,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-3.0,2025-08-09
YX,3708,2025-08-15,ORD,BNA,2025-08-15 12:45:00+00:00,2025-08-15 14:26:00+00:00,2025-08-15 12:41:00+00:00,2025-08-15 14:11:00+00:00,70,ERJ-170,Express,40,47,34,12,70,0,0,0,0,57,3,0,0,0,0,0,0,37.0,14.0,6,-6,1.0,0.3783783783783784,3,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-15.0,2025-08-15
UA,1657,2025-08-08,ORD,LGA,2025-08-08 07:00:00+00:00,2025-08-08 10:18:00+00:00,2025-08-08 06:55:00+00:00,2025-08-08 10:11:00+00:00,166,B737-800,Mainline,835,784,51,7,190,0,0,6,2,122,1,0,0,0,0,0,0,69.0,17.0,784,-784,1.0,0.2463768115942029,9,0.04736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-7.0,2025-08-08
OO,5915,2025-08-10,ORD,LNK,2025-08-10 16:50:00+00:00,2025-08-10 18:45:00+00:00,2025-08-10 17:54:00+00:00,2025-08-10 19:32:00+00:00,50,CRJ-200,Express,43,46,29,16,56,0,0,3,0,41,1,0,0,0,0,0,0,48.0,17.0,14,-14,1.0,0.3541666666666667,4,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,64.0,47.0,2025-08-10
OO,5790,2025-08-01,ORD,CRW,2025-08-01 18:20:00+00:00,2025-08-01 21:04:00+00:00,2025-08-01 19:14:00+00:00,2025-08-01 21:55:00+00:00,50,CRJ-200,Express,-7,36,29,18,54,1,0,2,1,41,2,0,0,0,0,0,0,46.0,28.0,-36,36,1.0,0.6086956521739131,6,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,54.0,51.0,2025-08-01
UA,2427,2025-08-12,ORD,CVG,2025-08-12 18:10:00+00:00,2025-08-12 20:34:00+00:00,2025-08-12 18:21:00+00:00,2025-08-12 22:26:00+00:00,126,B737-700,Mainline,79,46,43,18,88,0,0,1,0,83,1,0,0,0,0,0,0,38.0,29.0,36,-36,0.6984126984126984,0.7631578947368421,2,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,11.0,112.0,2025-08-12
UA,265,2025-08-15,ORD,YYZ,2025-08-15 17:55:00+00:00,2025-08-15 20:44:00+00:00,2025-08-15 17:59:00+00:00,2025-08-15 20:37:00+00:00,126,A319-100,Mainline,69,90,52,17,109,0,0,2,0,86,2,0,0,0,0,0,0,50.0,32.0,17,-17,0.8650793650793651,0.64,4,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-7.0,2025-08-15
UA,1996,2025-08-08,ORD,SJU,2025-08-08 08:49:00+00:00,2025-08-08 14:44:00+00:00,2025-08-08 08:48:00+00:00,2025-08-08 14:28:00+00:00,200,A321-2NX,Mainline,204,224,68,8,223,0,0,7,1,127,7,0,0,0,0,0,0,121.0,49.0,136,-136,1.0,0.4049586776859504,15,0.06726457399103139,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-16.0,2025-08-08
OO,5229,2025-08-14,ORD,ILM,2025-08-14 11:59:00+00:00,2025-08-14 15:24:00+00:00,2025-08-14 11:53:00+00:00,2025-08-14 15:06:00+00:00,76,ERJ-175,Express,39,53,34,11,76,1,0,2,0,49,1,0,0,0,0,0,0,43.0,27.0,5,-5,1.0,0.627906976744186,4,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-18.0,2025-08-14
UA,1361,2025-08-13,ORD,STL,2025-08-13 21:20:00+00:00,2025-08-13 22:45:00+00:00,2025-08-13 21:27:00+00:00,2025-08-13 22:37:00+00:00,126,A319-100,Mainline,69,64,43,21,137,0,0,5,1,90,2,0,0,0,0,0,0,92.0,71.0,26,-26,1.0,0.7717391304347826,8,0.058394160583941604,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-8.0,2025-08-13
UA,1030,2025-08-09,ORD,ABQ,2025-08-09 19:35:00+00:00,2025-08-09 21:50:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 22:39:00+00:00,126,A319-100,Mainline,78,70,43,19,133,0,0,10,4,66,2,0,0,0,0,0,0,105.0,78.0,35,-35,1.0,0.7428571428571429,16,0.12030075187969924,0.0,0.0,0.0,0.0,0.0,0.0,39.0,49.0,2025-08-09
OO,5020,2025-08-03,ORD,FOD,2025-08-03 12:30:00+00:00,2025-08-03 14:03:00+00:00,2025-08-03 12:20:00+00:00,2025-08-03 13:49:00+00:00,50,CRJ-200,Express,60,59,29,12,30,1,0,1,0,15,0,0,0,0,0,0,0,13.0,7.0,31,-31,0.6,0.5384615384615384,2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-14.0,2025-08-03
YX,3718,2025-08-10,ORD,MSN,2025-08-10 09:02:00+00:00,2025-08-10 10:13:00+00:00,2025-08-10 08:58:00+00:00,2025-08-10 10:05:00+00:00,76,ERJ-175,Express,63,81,39,9,76,0,0,2,0,51,1,0,0,0,0,0,0,57.0,50.0,24,-24,1.0,0.8771929824561403,3,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-8.0,2025-08-10
OO,5538,2025-08-09,ORD,HSV,2025-08-09 18:25:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 18:15:00+00:00,2025-08-09 19:46:00+00:00,50,CRJ-550,Express,94,38,29,18,20,0,0,0,0,16,3,0,0,0,0,0,0,22.0,16.0,65,-65,0.4,0.7272727272727273,3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-28.0,2025-08-09
UA,1778,2025-08-10,ORD,OMA,2025-08-10 08:45:00+00:00,2025-08-10 10:27:00+00:00,2025-08-10 08:56:00+00:00,2025-08-10 11:09:00+00:00,126,A319-100,Mainline,62,37,43,8,144,2,0,8,3,92,0,0,0,0,0,0,0,72.0,62.0,19,-19,1.0,0.8611111111111112,13,0.09027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,2025-08-10
UA,2137,2025-08-07,ORD,SLC,2025-08-07 09:02:00+00:00,2025-08-07 11:40:00+00:00,2025-08-07 09:01:00+00:00,2025-08-07 11:22:00+00:00,166,B737-800,Mainline,957,929,51,9,228,0,0,14,3,103,1,0,0,0,0,0,0,86.0,44.0,906,-906,1.0,0.5116279069767442,18,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-18.0,2025-08-07
UA,2137,2025-08-13,ORD,SLC,2025-08-13 09:02:00+00:00,2025-08-13 11:40:00+00:00,2025-08-13 09:18:00+00:00,2025-08-13 11:56:00+00:00,166,B737-800,Mainline,68,106,51,9,163,1,0,7,2,105,3,0,0,0,0,0,0,109.0,35.0,17,-17,0.9819277108433735,0.3211009174311927,13,0.07975460122699386,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2025-08-13
UA,2427,2025-08-05,ORD,CVG,2025-08-05 18:10:00+00:00,2025-08-05 20:34:00+00:00,2025-08-05 18:08:00+00:00,2025-08-05 20:40:00+00:00,126,B737-700,Mainline,84,104,43,18,107,0,0,0,0,89,1,0,0,0,0,0,0,60.0,50.0,41,-41,0.8492063492063492,0.8333333333333334,1,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,2025-08-05
G7,4482,2025-08-11,ORD,TUL,2025-08-11 15:35:00+00:00,2025-08-11 18:22:00+00:00,2025-08-11 15:47:00+00:00,2025-08-11 18:22:00+00:00,50,CRJ-550,Express,-36,78,29,15,41,0,0,0,0,33,0,0,0,0,0,0,0,8.0,8.0,-65,65,0.82,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2025-08-11
